timestamp [ns],worldFrame,world_gazeX,world_gazeY,ref_gazeX,ref_gazeY,number_point_matches,mapped
1703060761371113967,138,888.077,563.31,1515.4411560058593,430.3855987548828,112,True
1703060761377368967,138,905.45,575.107,1565.2172058105468,473.1711975097656,112,True
1703060761381486967,138,881.323,542.437,1498.4820373535156,362.3107879638672,112,True
1703060761386723967,138,855.004,514.938,1423.1516174316405,265.2067962646484,112,True
1703060761392952967,138,854.205,508.467,1421.6692016601562,244.1812026977539,112,True
1703060761396045967,138,859.934,515.557,1438.0300415039062,269.04881286621094,112,True
1703060761402438967,138,897.989,503.561,1554.663592529297,245.19439086914062,112,True
1703060761405427967,138,864.341,527.408,1449.617205810547,308.4820114135742,112,True
1703060761411766967,138,869.902,541.09,1464.3527526855469,353.94679107666013,112,True
1703060761418079967,138,912.677,536.405,1593.0496215820312,354.51119232177734,112,True
1703060761421069967,138,897.544,559.274,1544.3003784179687,420.99479522705076,112,True
1703060761427339967,138,895.028,548.733,1538.4931518554688,387.0152099609375,112,True
1703060761430447967,138,902.294,531.972,1562.8847900390624,336.8107879638672,112,True
1703060761436739967,138,870.063,552.669,1463.0880249023437,390.61920166015625,112,True
1703060761442993967,138,892.764,536.384,1533.7128356933592,347.2964126586914,112,True
1703060761446120967,138,897.139,562.636,1542.552752685547,431.3851943969726,112,True
1703060761452394967,138,917.866,586.624,1599.9923950195312,513.0736236572266,112,True
1703060761455443967,138,900.975,527.857,1559.6208190917969,323.3399948120117,112,True
1703060761461927967,138,917.723,573.77,1601.7195800781249,473.1167755126953,112,True
1703060761468133967,138,890.434,536.476,1526.7224365234374,346.75240020751954,112,True
1703060761471210967,138,918.51,554.359,1607.3092224121094,412.8552047729492,112,True
1703060761477334967,138,915.188,559.794,1596.571954345703,428.69239501953126,112,True
1703060761481239967,138,903.223,565.554,1560.1648315429686,442.59838256835934,112,True
1703060761486679967,138,859.485,534.279,1433.9023742675781,328.55560913085935,112,True
1703060761492983967,138,895.864,530.527,1543.919580078125,329.92241058349606,112,True
1703060761496087967,138,911.62,553.413,1587.0724365234375,407.50358734130856,112,True
1703060761502534967,138,904.145,529.98,1568.732794189453,331.1940124511719,112,True
1703060761508096967,138,887.781,539.051,1518.371954345703,353.92640228271483,112,True
1703060761511728967,138,896.372,540.631,1543.81083984375,361.9912078857422,112,True
1703060761518058967,138,881.885,537.735,1500.9027526855468,347.65,112,True
1703060761522609967,138,917.019,545.496,1604.3920166015625,384.58759460449215,112,True
1703060761527366967,138,919.084,571.622,1606.098760986328,466.8880249023437,112,True
1703060761530477967,138,893.706,567.667,1531.5300415039062,445.9644012451172,112,True
1703060761536724967,138,905.206,565.354,1566.087646484375,442.6528045654297,112,True
1703060761542986967,138,909.649,540.429,1583.380041503906,366.07799377441404,112,True
1703060761546123967,140,897.555,536.912,1425.6063659667968,363.0451995849609,108,True
1703060761552392967,140,900.705,517.114,1436.180419921875,301.7296112060547,108,True
1703060761557042967,140,900.11,528.335,1433.7324157714843,336.9604095458984,108,True
1703060761561669967,140,901.763,546.648,1437.5539916992186,395.290803527832,108,True
1703060761568012967,140,913.27,559.343,1470.8943908691406,439.34120788574216,108,True
1703060761571121967,140,914.5,544.571,1475.4639709472656,393.48880767822266,108,True
1703060761577448967,140,918.42,562.274,1485.9155883789062,450.3640228271484,108,True
1703060761580579967,140,887.543,554.535,1394.7003784179688,414.8611923217773,108,True
1703060761586687967,140,887.181,549.631,1393.8980041503905,399.26879730224607,108,True
1703060761592987967,140,885.906,532.341,1391.0556091308592,344.16839294433595,108,True
1703060761596052967,140,894.733,545.223,1416.7052307128906,388.1847900390625,108,True
1703060761602332967,140,885.075,534.185,1388.4579833984374,349.68319854736325,108,True
1703060761605434967,140,850.325,559.206,1282.3847900390624,415.8812026977539,108,True
1703060761611730967,140,865.114,541.943,1327.9923950195312,366.65598754882814,108,True
1703060761617993967,140,848.262,552.45,1276.4347900390624,393.6587921142578,108,True
1703060761621064967,140,859.883,541.299,1312.209600830078,362.6168014526367,108,True
1703060761628044967,140,861.641,533.623,1317.9079833984374,338.89840850830075,108,True
1703060761630489967,140,851.194,540.392,1285.9072265625,356.4152099609375,108,True
1703060761637061967,140,850.86,549.198,1284.479180908203,384.2951995849609,108,True
1703060761643066967,140,878.629,565.492,1367.4188232421875,446.1276153564453,108,True
1703060761646303967,140,872.073,550.992,1348.501239013672,397.9427993774414,108,True
1703060761652504967,140,888.042,581.213,1394.686785888672,498.88878173828124,108,True
1703060761655532967,140,895.74,550.524,1419.3980041503905,405.2528045654297,108,True
1703060761662027967,140,879.227,565.327,1369.2208190917968,445.8215759277344,108,True
1703060761668003967,140,876.699,571.852,1361.2920166015624,465.45997924804686,108,True
1703060761671078967,140,868.906,562.616,1338.3692016601562,433.5203887939453,108,True
1703060761677352967,140,910.412,574.004,1461.5307983398436,484.1736236572265,108,True
1703060761680495967,140,882.329,577.143,1377.856848144531,484.10560913085936,108,True
1703060761688414967,140,903.858,565.312,1442.6539916992188,454.6480041503906,108,True
1703060761692985967,140,890.773,617.26,1400.779559326172,612.4284240722656,108,True
1703060761696163967,140,859.312,576.793,1308.7416381835938,474.8167755126953,108,True
1703060761702453967,140,876.212,568.566,1360.0068481445312,454.9403991699219,108,True
1703060761705694967,140,909.448,569.788,1458.9400207519532,470.6551788330078,108,True
1703060761711718967,140,862.818,579.646,1319.1728149414062,485.0711975097656,108,True
1703060761717995967,140,872.988,566.421,1350.43916015625,447.0115966796875,108,True
1703060761721075967,140,858.827,567.221,1307.7420166015625,444.40037841796874,108,True
1703060761727365967,140,842.495,557.052,1258.686785888672,406.12998962402344,108,True
1703060761730489967,140,864.73,578.806,1324.973193359375,483.09919128417965,108,True
1703060761736709967,140,857.009,568.772,1302.1728149414062,448.6435821533203,108,True
1703060761743013967,140,879.359,593.765,1368.0784240722655,535.2211975097656,108,True
1703060761746061967,142,863.452,603.194,1266.037646484375,846.3619750976562,105,True
1703060761752378967,142,878.516,590.991,1309.2380249023438,816.8092224121093,105,True
1703060761755458967,142,879.114,602.361,1310.9992431640624,847.0827941894531,105,True
1703060761761718967,142,863.136,625.304,1265.2351684570312,905.0324157714844,105,True
1703060761768094967,142,890.174,601.934,1342.6396423339843,848.0144012451171,105,True
1703060761771083967,142,871.853,585.93,1290.1027526855469,802.0940124511718,105,True
1703060761777568967,142,875.9,570.694,1301.6492431640625,762.4160186767577,105,True
1703060761781164967,142,862.124,567.194,1262.0324157714842,750.3663970947265,105,True
1703060761786742967,142,874.914,597.505,1298.9360290527343,833.4079833984375,105,True
1703060761792990967,142,909.063,580.339,1396.4072265625,794.4644012451172,105,True
1703060761796089967,142,905.845,568.084,1387.220440673828,761.4299896240234,105,True
1703060761802357967,142,921.815,537.605,1432.5288024902343,684.073193359375,105,True
1703060761805442967,142,927.113,560.851,1447.5771850585936,746.5380249023438,105,True
1703060761811662967,142,910.108,561.549,1399.3311767578125,744.9943908691406,105,True
1703060761818018967,142,881.144,564.365,1316.663592529297,746.6604095458985,105,True
1703060761822308967,142,886.756,562.751,1332.7251892089844,743.4983825683594,105,True
1703060761827375967,142,892.277,571.058,1348.5420166015624,766.6251892089844,105,True
1703060761830503967,142,898.231,557.691,1365.4943908691405,732.3940124511719,105,True
1703060761837178967,142,908.718,584.242,1395.4347900390624,804.7188232421875,105,True
1703060761842997967,142,875.368,598.191,1300.2416381835938,835.3188232421875,105,True
1703060761846063967,142,892.606,563.085,1349.4532348632813,745.5587921142578,105,True
1703060761853881967,142,896.346,573.866,1360.1699584960936,774.8667755126953,105,True
1703060761858693967,142,909.682,577.679,1398.1615966796874,787.5556091308594,105,True
1703060761861790967,142,906.311,584.048,1388.5871643066405,803.7395904541015,105,True
1703060761868035967,142,894.072,571.791,1353.6692016601562,768.9236236572266,105,True
1703060761871108967,142,920.145,565.309,1427.843634033203,756.9215759277344,105,True
1703060761877367967,142,890.202,553.678,1342.5512390136719,720.126806640625,105,True
1703060761883623967,142,881.724,547.872,1318.2615966796875,702.9771850585937,105,True
1703060761886794967,142,885.895,580.944,1330.3315551757812,791.5811767578125,105,True
1703060761892989967,142,883.887,570.07,1324.5447692871094,762.3480041503906,105,True
1703060761896118967,142,907.193,584.551,1391.1032348632812,805.2423950195313,105,True
1703060761902792967,142,928.337,570.822,1451.0588439941405,773.0852203369141,105,True
1703060761908693967,142,917.824,553.917,1421.2407775878905,726.3624053955078,105,True
1703060761911976967,142,897.396,578.29,1363.1755676269531,786.7872161865234,105,True
1703060761917990967,142,881.263,575.254,1317.0443908691407,775.5807983398437,105,True
1703060761921143967,142,880.45,571.995,1314.7052307128906,766.7748107910156,105,True
1703060761927471967,142,888.575,543.311,1337.8592224121094,692.2807983398437,105,True
1703060761934166967,142,875.661,554.218,1300.8943908691406,718.5900207519531,105,True
1703060761936822967,142,869.151,574.96,1282.2896423339844,772.4188232421875,105,True
1703060761943021967,142,915.418,534.981,1414.365966796875,675.7976257324218,105,True
1703060761946073967,144,882.061,519.701,1422.4443908691405,990.1480041503906,125,True
1703060761952491967,144,882.534,535.029,1422.274432373047,1021.1016174316406,125,True
1703060761958692967,144,885.25,546.574,1427.8096008300781,1045.2416381835938,125,True
1703060761962870967,144,879.622,537.871,1415.0324157714842,1025.9635925292969,125,True
1703060761968011967,144,888.694,543.215,1436.3503784179686,1039.454748535156,125,True
1703060761971165967,144,878.829,527.474,1414.0327941894532,1004.7612182617187,125,True
1703060761977748967,144,887.345,538.813,1433.4876464843749,1030.1728149414062,125,True
1703060761984137967,144,859.977,519.749,1369.2615966796875,983.3887817382812,125,True
1703060761986694967,144,882.484,504.253,1424.7632141113281,959.4255676269531,125,True
1703060761992954967,144,864.404,529.806,1379.0264282226562,1005.0603576660156,125,True
1703060761996048967,144,860.858,537.177,1369.7103576660156,1018.9119750976562,125,True
1703060762002341967,144,843.345,538.3,1326.7751892089843,1015.8655883789062,125,True
1703060762008624967,144,866.882,533.298,1384.6976257324218,1012.8804199218749,125,True
1703060762011858967,144,860.429,523.373,1370.0096008300782,990.8347900390625,125,True
1703060762018020967,144,856.137,528.645,1359.0615966796875,1000.1711975097656,125,True
1703060762021168967,144,867.964,565.718,1384.2760498046875,1079.2416381835938,125,True
1703060762027347967,144,849.088,555.283,1339.1036132812499,1052.3476257324219,125,True
1703060762033745967,144,861.914,520.989,1373.8380249023437,986.4896423339843,125,True
1703060762037339967,144,870.388,531.629,1393.3335510253905,1010.5684448242188,125,True
1703060762043023967,144,870.049,526.531,1392.9800415039062,1000.1780456542969,125,True
1703060762046106967,144,863.938,522.236,1378.6184448242186,989.6311767578125,125,True
1703060762052755967,144,852.562,557.449,1347.4199584960936,1057.8148315429687,125,True
1703060762058636967,144,850.523,518.286,1346.434033203125,977.465966796875,125,True
1703060762062024967,144,846.078,536.844,1333.6431518554687,1013.7371643066406,125,True
1703060762068006967,144,859.799,535.95,1367.2556091308593,1016.0967651367188,125,True
1703060762071574967,144,833.259,534.062,1302.3835510253905,1004.1152099609375,125,True
1703060762077381967,144,840.626,529.817,1321.0019958496093,997.7436340332031,125,True
1703060762086684967,144,835.646,547.06,1306.8307983398438,1031.4579833984374,125,True
1703060762092959967,144,824.522,558.578,1277.8559875488281,1051.8512390136718,125,True
1703060762096119967,144,813.868,554.556,1251.662353515625,1040.3320373535155,125,True
1703060762102408967,144,831.915,546.961,1297.6032348632812,1030.1251892089842,125,True
1703060762108849967,144,831.987,549.486,1297.4943908691405,1035.334033203125,125,True
1703060762111701967,144,816.871,541.198,1260.8288024902342,1013.6760498046875,125,True
1703060762117994967,144,825.678,552.999,1281.3987609863282,1040.6719543457032,125,True
1703060762121078967,144,824.845,530.195,1281.997247314453,993.5956298828124,125,True
1703060762127361967,144,812.984,535.269,1251.8324157714844,1000.273193359375,125,True
1703060762133988967,144,814.646,519.552,1257.9115966796874,968.6260498046875,125,True
1703060762137256967,144,820.31,547.333,1268.6760498046874,1027.3643493652344,125,True
1703060762143436967,144,825.916,549.634,1282.3847900390624,1033.81083984375,125,True
1703060762146304967,146,826.76,565.545,1363.4543701171874,1178.3856506347656,95,True
1703060762152378967,146,830.271,544.427,1381.0867858886718,1122.1155883789063,95,True
1703060762158603967,146,819.555,553.502,1346.5360290527344,1145.8612182617187,95,True
1703060762162331967,146,813.843,570.94,1323.7831726074219,1192.209979248047,95,True
1703060762167998967,146,826.622,547.931,1369.1800415039063,1131.3092224121094,95,True
1703060762171137967,146,843.137,548.835,1417.0724365234375,1134.6003784179686,95,True
1703060762177376967,146,814.169,537.867,1336.1047485351562,1103.5788024902342,95,True
1703060762183597967,146,823.343,550.995,1358.5108398437499,1139.3467651367187,95,True
1703060762186656967,146,808.95,562.091,1312.4271850585938,1168.348760986328,95,True
1703060762193372967,146,826.979,555.885,1367.4527526855468,1152.6135925292967,95,True
1703060762197142967,146,831.591,546.191,1384.3304199218749,1126.9164489746092,95,True
1703060762202367967,146,837.623,552.034,1399.8820373535157,1142.8556091308594,95,True
1703060762208601967,146,832.763,566.339,1380.6992431640624,1180.7655883789062,95,True
1703060762211703967,146,823.078,596.829,1341.9188232421875,1261.2911560058594,95,True
1703060762217987967,146,834.987,576.273,1383.704748535156,1207.2583618164062,95,True
1703060762225115967,146,846.442,569.907,1419.2076049804687,1190.836407470703,95,True
1703060762227347967,146,837.757,590.934,1386.6356506347656,1246.1612182617187,95,True
1703060762234195967,146,834.963,576.908,1383.412353515625,1208.9380249023436,95,True
1703060762236776967,146,839.394,568.991,1399.0728149414062,1188.1027526855469,95,True
1703060762243047967,146,839.735,590.814,1392.4155883789062,1245.909600830078,95,True
1703060762246103967,146,854.403,571.966,1441.5184448242187,1196.6164489746093,95,True
1703060762252502967,146,868.173,603.089,1470.0239501953124,1278.9847900390625,95,True
1703060762258709967,146,862.451,607.937,1451.8952514648438,1291.5307983398436,95,True
1703060762262018967,146,829.332,620.739,1351.9079833984374,1324.3815551757812,95,True
1703060762268107967,146,844.251,616.947,1396.3664489746093,1314.725567626953,95,True
1703060762271138967,146,843.069,608.535,1395.8835510253905,1292.6460083007812,95,True
1703060762277445967,146,848.889,594.795,1417.5076049804686,1256.687646484375,95,True
1703060762283750967,146,847.339,561.294,1424.8583618164062,1168.0019958496093,95,True
1703060762287429967,146,842.331,552.675,1413.3664489746093,1144.8072265624999,95,True
1703060762292999967,146,836.801,572.722,1390.2260498046874,1197.908361816406,95,True
1703060762296048967,146,835.975,590.048,1381.7735717773437,1243.7675842285155,95,True
1703060762302327967,146,823.219,591.942,1344.006365966797,1248.3643493652344,95,True
1703060762308744967,146,851.582,597.549,1424.3076049804688,1264.0112182617188,95,True
1703060762311710967,146,840.762,561.691,1405.6143493652344,1168.7568481445312,95,True
1703060762318299967,146,843.251,590.724,1402.6360290527343,1245.780419921875,95,True
1703060762321126967,146,843.703,591.494,1403.669580078125,1247.8271850585936,95,True
1703060762327326967,146,876.852,608.396,1492.9400207519532,1293.0675842285157,95,True
1703060762333842967,146,855.486,606.695,1432.3248107910156,1288.117205810547,95,True
1703060762337020967,146,830.835,586.872,1367.9423950195312,1235.1927734375,95,True
1703060762343000967,146,809.16,592.618,1302.6760498046874,1249.7175842285155,95,True
1703060762346099967,148,809.104,591.427,1366.255987548828,1498.1692016601562,130,True
1703060762352346967,148,807.63,602.181,1355.3692016601562,1527.2052307128906,130,True
1703060762358671967,148,822.055,582.392,1408.2527526855467,1473.3628356933593,130,True
1703060762361809967,148,837.232,609.084,1433.0184448242187,1544.2664489746094,130,True
1703060762368019967,148,845.18,628.625,1442.1371643066407,1595.1032348632812,130,True
1703060762371175967,148,844.133,594.036,1461.6668273925782,1504.0239501953124,130,True
1703060762377339967,148,852.688,618.934,1468.704748535156,1569.3583618164062,130,True
1703060762383860967,148,835.989,615.86,1425.2664489746094,1562.2184448242188,130,True
1703060762386741967,148,848.855,592.194,1475.776806640625,1498.9579833984374,130,True
1703060762393088967,148,852.357,602.032,1478.8367858886718,1524.9407775878906,130,True
1703060762396599967,148,851.148,624.014,1461.2519958496093,1582.7135925292969,130,True
1703060762402300967,148,857.703,617.679,1483.052752685547,1565.8019958496093,130,True
1703060762408670967,148,856.828,623.18,1477.1164489746093,1580.1976257324218,130,True
1703060762412691967,148,837.227,658.656,1401.6499999999999,1673.2760498046875,130,True
1703060762417998967,148,814.751,614.879,1367.3099792480468,1560.776806640625,130,True
1703060762421106967,148,862.533,636.381,1483.8483825683593,1614.0003784179687,130,True
1703060762427355967,148,848.273,647.982,1438.165966796875,1644.9403991699219,130,True
1703060762433778967,148,850.797,616.111,1465.4204406738281,1562.075567626953,130,True
1703060762436945967,148,864.114,651.182,1478.5103576660156,1651.8083618164062,130,True
1703060762443243967,148,840.181,653.299,1412.9856506347655,1659.2815551757812,130,True
1703060762446131967,148,858.059,602.011,1494.3,1524.6552307128907,130,True
1703060762452465967,148,866.467,623.685,1502.6436340332032,1580.9251892089844,130,True
1703060762458616967,148,848.108,625.693,1451.949621582031,1587.2764282226562,130,True
1703060762462297967,148,845.905,620.194,1449.5152099609375,1573.0440124511717,130,True
1703060762468805967,148,844.214,606.381,1453.8467651367187,1536.7931518554688,130,True
1703060762471296967,148,874.597,647.645,1508.593634033203,1641.9280456542967,130,True
1703060762478890967,148,863.342,649.213,1477.7215759277344,1646.8443908691406,130,True
1703060762484004967,148,858.533,628.44,1478.2860290527344,1593.7568481445312,130,True
1703060762486668967,148,826.608,614.849,1400.1472473144531,1560.0559875488282,130,True
1703060762492943967,148,832.687,616.792,1415.6307983398438,1564.856848144531,130,True
1703060762496091967,148,827.422,598.968,1412.5096008300782,1517.7940124511717,130,True
1703060762502327967,148,816.149,601.549,1379.5771850585936,1525.1516174316405,130,True
1703060762508629967,148,849.259,615.423,1461.7007568359375,1560.3552307128905,130,True
1703060762511719967,148,835.288,616.776,1422.7639709472655,1564.6664489746092,130,True
1703060762517979967,148,832.352,653.866,1391.4092224121093,1661.4235717773438,130,True
1703060762524227967,148,832.46,592.943,1430.3052307128905,1501.4876464843749,130,True
1703060762527311967,148,832.399,614.798,1416.106848144531,1559.6072265625,130,True
1703060762533667967,148,849.558,618.022,1460.8304199218749,1567.1483825683592,130,True
1703060762536838967,148,832.378,640.347,1399.9092224121093,1626.4920166015625,130,True
1703060762543017967,148,849.326,616.45,1461.2179626464842,1563.0411560058594,130,True
1703060762549246967,150,832.522,604.598,1273.1775634765625,1747.5728149414062,142,True
1703060762552385967,150,838.565,641.863,1285.070819091797,1831.185546875,142,True
1703060762558625967,150,842.388,638.035,1295.2708190917967,1821.9783203125,142,True
1703060762562465967,150,842.404,625.503,1296.4947692871094,1793.547521972656,142,True
1703060762568016967,150,811.532,594.467,1220.3688232421875,1727.3019958496093,142,True
1703060762574304967,150,806.876,594.486,1208.3940124511719,1727.9003784179688,142,True
1703060762577329967,150,832.214,615.274,1271.3416381835937,1771.6923950195312,142,True
1703060762586730967,150,846.606,614.831,1308.2519958496093,1768.9043701171875,142,True
1703060762595344967,150,828.65,626.535,1261.066827392578,1797.641259765625,142,True
1703060762599435967,150,854.182,639.016,1325.4423950195312,1822.6652099609375,142,True
1703060762602318967,150,870.945,666.15,1366.065588378906,1882.2195800781249,142,True
1703060762608623967,150,832.492,635.896,1270.0224365234374,1818.408361816406,142,True
1703060762611836967,150,835.118,621.783,1278.1552307128907,1786.0471435546874,142,True
1703060762618087967,150,838.007,667.707,1281.1199584960937,1890.3524780273438,142,True
1703060762624218967,150,828.957,598.117,1264.6911560058593,1733.4219543457032,142,True
1703060762627306967,150,869.768,629.232,1366.1335510253905,1798.491259765625,142,True
1703060762633714967,150,870.811,642.299,1367.7112182617186,1827.9351684570313,142,True
1703060762638447967,150,837.258,620.425,1283.7788024902343,1782.7083618164063,142,True
1703060762643094967,150,849.292,652.255,1311.6860290527343,1853.4420166015625,142,True
1703060762649265967,150,832.734,641.483,1270.0903991699217,1831.0905029296875,142,True
1703060762652414967,150,822.595,650.954,1242.9583618164063,1854.0676879882812,142,True
1703060762658659967,150,830.337,637.798,1264.2831726074219,1823.0188232421874,142,True
1703060762661837967,150,851.874,655.128,1318.0576049804688,1859.6503784179688,142,True
1703060762668498967,150,843.438,632.644,1298.4735717773438,1809.5956298828125,142,True
1703060762674231967,150,827.877,649.057,1256.8032348632812,1849.0220581054687,142,True
1703060762677404967,150,835.596,640.966,1277.5159667968749,1829.5399169921875,142,True
1703060762683967967,150,834.867,624.199,1277.2780456542969,1791.555126953125,142,True
1703060762686693967,150,799.38,605.726,1187.8443908691406,1754.1756713867187,142,True
1703060762692981967,150,822.15,620.227,1244.978045654297,1784.1636962890625,142,True
1703060762699206967,150,823.558,606.754,1249.9760498046874,1753.5296630859375,142,True
1703060762702716967,150,821.83,637.954,1242.3260498046875,1824.4876464843749,142,True
1703060762708644967,150,825.154,639.768,1250.7172058105468,1828.1868896484375,142,True
1703060762712138967,150,830.554,640.049,1264.6164489746093,1828.111975097656,142,True
1703060762718580967,150,833.976,635.275,1273.9052307128907,1816.80361328125,142,True
1703060762724324967,150,834.125,642.832,1273.5447692871094,1833.980419921875,142,True
1703060762727357967,150,831.537,636.705,1267.4860290527342,1820.3735717773436,142,True
1703060762734277967,150,843.656,641.259,1298.2219543457031,1829.1456298828125,142,True
1703060762736816967,150,818.279,624.223,1234.5943908691406,1793.717687988281,142,True
1703060762743007967,150,831.052,613.646,1268.519580078125,1768.1631103515624,142,True
1703060762749254967,152,824.172,633.911,1265.9288024902344,1992.2844116210938,163,True
1703060762752706967,152,771.535,607.417,1135.8652099609374,1939.4347900390624,163,True
1703060762761972967,152,830.411,653.989,1277.33916015625,2036.8786987304686,163,True
1703060762768092967,152,824.23,629.299,1267.1324157714844,1981.8192016601563,163,True
1703060762774297967,152,845.455,617.472,1324.0824157714844,1952.0895385742188,163,True
1703060762778523967,152,852.437,643.487,1335.9824157714843,2009.8148315429687,163,True
1703060762783619967,152,838.281,610.805,1307.3,1938.0203369140625,163,True
1703060762786686967,152,834.288,634.509,1291.7143493652343,1992.1688232421875,163,True
1703060762792910967,152,814.954,631.765,1242.7271850585937,1988.748486328125,163,True
1703060762799223967,152,817.175,622.875,1250.479180908203,1968.2600830078125,163,True
1703060762803371967,152,818.999,606.404,1258.9452514648438,1930.676428222656,163,True
1703060762808652967,152,843.744,634.28,1315.9155883789062,1990.2851684570312,163,True
1703060762811746967,152,791.997,638.302,1181.8807983398438,2006.9859252929687,163,True
1703060762817992967,152,816.027,627.634,1246.4331726074217,1979.2148315429688,163,True
1703060762824278967,152,820.01,628.521,1256.476806640625,1980.6564697265624,163,True
1703060762827335967,152,797.212,611.113,1201.709600830078,1944.3307983398438,163,True
1703060762834081967,152,815.587,625.045,1245.8960083007812,1973.4076049804687,163,True
1703060762836780967,152,847.206,625.316,1326.7684448242187,1969.5452514648437,163,True
1703060762842968967,152,828.498,632.216,1277.4072265625,1987.8167236328125,163,True
1703060762849250967,152,831.547,648.322,1281.5483825683593,2023.8636962890625,163,True
1703060762852829967,152,806.759,612.953,1225.9447692871092,1947.1935302734375,163,True
1703060762858633967,152,813.388,616.976,1242.0947692871093,1955.4079833984374,163,True
1703060762861870967,152,810.316,640.094,1228.8552307128905,2008.3460083007812,163,True
1703060762867999967,152,837.574,613.771,1304.8248107910156,1944.8136962890624,163,True
1703060762874269967,152,824.582,622.089,1269.6824157714843,1965.4311767578124,163,True
1703060762877302967,152,811.949,633.443,1234.6012390136718,1992.9916381835938,163,True
1703060762883627967,152,820.918,626.026,1259.380419921875,1974.869580078125,163,True
1703060762886740967,152,817.292,633.439,1248.3576049804688,1992.2094970703124,163,True
1703060762892934967,152,832.405,621.224,1289.9192016601562,1962.3779418945312,163,True
1703060762899192967,152,831.554,622.15,1287.5324157714842,1964.594873046875,163,True
1703060762902331967,152,811.547,649.943,1229.7596008300782,2030.5615966796875,163,True
1703060762908587967,152,819.396,626.304,1255.4023742675781,1975.7195800781249,163,True
1703060762911778967,152,818.928,651.58,1248.3983825683592,2033.1591186523438,163,True
1703060762918525967,152,835.785,639.584,1294.3867858886717,2003.4363037109374,163,True
1703060762924248967,152,837.109,651.023,1295.1688232421875,2029.1405029296875,163,True
1703060762927331967,152,832.426,636.265,1286.54638671875,1996.4188232421875,163,True
1703060762933908967,152,835.098,640.142,1292.5032348632812,2004.8032348632812,163,True
1703060762937107967,152,834.062,622.399,1293.890399169922,1964.8055053710937,163,True
1703060762942984967,152,865.406,615.909,1375.075567626953,1945.833654785156,163,True
1703060762949269967,154,850.516,626.136,1264.609600830078,2122.2323120117185,170,True
1703060762952382967,154,850.338,630.093,1262.9164489746092,2130.922814941406,170,True
1703060762958606967,154,836.124,613.88,1234.5739501953124,2097.5213012695312,170,True
1703060762962188967,154,840.732,648.627,1234.4719543457031,2172.9467651367186,170,True
1703060762967992967,154,819.744,615.282,1195.2088439941406,2103.1652099609373,170,True
1703060762974240967,154,826.793,608.52,1214.1128356933593,2087.0967651367187,170,True
1703060762977309967,154,817.957,618.898,1189.8300415039062,2111.447521972656,170,True
1703060762983593967,154,807.669,598.838,1171.3815551757812,2068.4307983398435,170,True
1703060762986754967,154,813.356,607.038,1182.4996215820313,2085.8524780273438,170,True
1703060762992944967,154,790.196,626.596,1120.93916015625,2132.9492431640624,170,True
1703060763000115967,154,817.886,598.899,1195.8684448242186,2067.043530273437,170,True
1703060763002341967,154,813.221,642.467,1171.320440673828,2164.134033203125,170,True
1703060763008999967,154,814.817,631.555,1178.4467651367188,2139.8851684570313,170,True
1703060763011905967,154,785.17,647.214,1102.769580078125,2179.3456298828123,170,True
1703060763017961967,154,803.496,618.445,1155.3744323730468,2112.7328979492186,170,True
1703060763024583967,154,814.941,629.572,1179.3512390136718,2135.4992431640626,170,True
1703060763027534967,154,799.38,633.568,1140.9380249023436,2146.8619750976563,170,True
1703060763040527967,154,780.854,651.521,1091.1211975097656,2189.5728149414062,170,True
1703060763042945967,154,794.834,629.584,1131.2139709472656,2138.81083984375,170,True
1703060763049234967,154,798.107,624.183,1140.7,2126.319201660156,170,True
1703060763052424967,154,794.956,600.484,1140.2443908691405,2074.020336914062,170,True
1703060763058669967,154,820.001,600.672,1200.3699584960937,2070.6815551757813,170,True
1703060763062846967,154,791.334,603.893,1130.4592224121093,2082.200756835937,170,True
1703060763067971967,154,796.937,597.537,1145.9224365234375,2067.12529296875,170,True
1703060763074213967,154,767.223,585.941,1077.0588439941405,2045.3992431640625,170,True
1703060763077305967,154,799.907,597.988,1152.95361328125,2067.6895385742187,170,True
1703060763083613967,154,785.495,577.738,1124.1420166015625,2024.20361328125,170,True
1703060763086696967,154,815.941,606.118,1188.973193359375,2083.4112182617187,170,True
1703060763092930967,154,791.268,580.119,1137.4632141113282,2028.7663452148438,170,True
1703060763099216967,154,790.875,617.55,1125.2708190917967,2112.74638671875,170,True
1703060763102306967,154,802.88,617.933,1154.0483825683593,2111.692395019531,170,True
1703060763108604967,154,787.898,657.648,1106.2715759277344,2201.785546875,170,True
1703060763111755967,154,809.297,621.717,1168.2807983398436,2119.056848144531,170,True
1703060763117927967,154,786.157,597.853,1119.7288024902343,2069.450756835937,170,True
1703060763124227967,154,785.749,599.671,1118.1920166015625,2073.5920166015626,170,True
1703060763127541967,154,813.035,594.295,1185.6751892089844,2057.4828979492186,170,True
1703060763133904967,154,805.862,617.638,1161.297247314453,2110.5636962890626,170,True
1703060763136882967,154,779.688,620.727,1097.2751892089843,2121.6136962890623,170,True
1703060763143001967,154,806.514,584.038,1173.163214111328,2035.430419921875,170,True
1703060763152335967,156,786.092,612.252,1103.4019958496094,2165.487268066406,181,True
1703060763158655967,156,801.303,634.642,1136.565588378906,2211.924328613281,181,True
1703060763165990967,156,805.8,622.105,1149.6079833984375,2183.785925292969,181,True
1703060763167965967,156,800.213,615.044,1137.2728149414063,2169.288403320312,181,True
